sample_id	sex	title	empo_1	empo_2	empo_3	host_age	latitude	taxon_id	age_units	elevation	env_biome	longitude	antibiotic	cfu_counts	host_taxid	description	env_feature	env_package	sample_type	env_material	geo_loc_name	dna_extracted	host_body_site	anonymized_name	host_life_stage	host_subject_id	scientific_name	host_common_name	day_of_experiment	host_body_habitat	host_body_product	average_cfu_counts	date_of_experiment	host_subject_id_02	phase_of_experiment	collection_timestamp	host_scientific_name	level_of_colonisation	route_abx_administration	timeline_sample_pcoa_time	physical_specimen_location	day_of_experiment_numerical	group_level_of_colonisation	physical_specimen_remaining	qiita_study_id
13132.DMG1906085		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	200	10090	20_10 B5	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	20_10 B5	adult	Mouse_B5	mouse gut metagenome	mouse	p12	UBERON:feces	UBERON:feces	40	10_20	Mouse_B	carrier		Mus musculus	low	SC	19	MDUPHL_DAMG	19	low	FALSE	13132
13132.DMG1906077		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	19_10 F3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	19_10 F3	adult	Mouse_F3	mouse gut metagenome	mouse	p11	UBERON:feces	UBERON:feces	0	10_19	Mouse_F	control		Mus musculus	none	Not applicable	18	MDUPHL_DAMG	18	none	FALSE	13132
13132.DMG1906063		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	0	10090	19_10 B5	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	19_10 B5	adult	Mouse_B5	mouse gut metagenome	mouse	p11	UBERON:feces	UBERON:feces	0	10_19	Mouse_B	carrier		Mus musculus	undetectable	SC	18	MDUPHL_DAMG	18	undetectable	FALSE	13132
13132.DMG1905904		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	927750000	10090	11_10 B2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	11_10 B2	adult	Mouse_B2	mouse gut metagenome	mouse	p3	UBERON:feces	UBERON:feces	25354805556	10_11	Mouse_B	colonised		Mus musculus	intermediate	SC	10	MDUPHL_DAMG	10	high	FALSE	13132
13132.DMG1906006		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Doxycycline	0	10090	16_10 C3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	16_10 C3	adult	Mouse_C3	mouse gut metagenome	mouse	p8	UBERON:feces	UBERON:feces	0	10_16	Mouse_C	carrier		Mus musculus	undetectable	OG	15	MDUPHL_DAMG	15	undetectable	FALSE	13132
13132.DMG1906010		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Vancomycin	5300000	10090	16_10 E1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	16_10 E1	adult	Mouse_E1	mouse gut metagenome	mouse	p8	UBERON:feces	UBERON:feces	332377777.8	10_16	Mouse_E	colonised		Mus musculus	intermediate	OG	15	MDUPHL_DAMG	15	intermediate	FALSE	13132
13132.DMG1906012		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Vancomycin	198333333.3	10090	16_10 E3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	16_10 E3	adult	Mouse_E3	mouse gut metagenome	mouse	p8	UBERON:feces	UBERON:feces	332377777.8	10_16	Mouse_E	colonised		Mus musculus	intermediate	OG	15	MDUPHL_DAMG	15	intermediate	FALSE	13132
13132.DMG1906031		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Vancomycin	7750000	10090	17_10 E2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	17_10 E2	adult	Mouse_E2	mouse gut metagenome	mouse	p9	UBERON:feces	UBERON:feces	3070000	10_17	Mouse_E	colonised		Mus musculus	intermediate	OG	16	MDUPHL_DAMG	16	intermediate	FALSE	13132
13132.DMG1905915		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	11_10 F1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	11_10 F1	adult	Mouse_F1	mouse gut metagenome	mouse	p3	UBERON:feces	UBERON:feces	0	10_11	Mouse_F	control		Mus musculus	none	Not applicable	10	MDUPHL_DAMG	10	none	FALSE	13132
13132.DMG1905865		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	69175000000	10090	9_10 A2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	9_10 A2	adult	Mouse_A2	mouse gut metagenome	mouse	p1	UBERON:feces	UBERON:feces	34380555556	10_09	Mouse_A	colonised		Mus musculus	high	SC	8	MDUPHL_DAMG	8	high	FALSE	13132
13132.DMG1905899		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	10_10 F3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	10_10 F3	adult	Mouse_F3	mouse gut metagenome	mouse	p2	UBERON:feces	UBERON:feces	0	10_10	Mouse_F	control		Mus musculus	none	Not applicable	9	MDUPHL_DAMG	9	none	FALSE	13132
13132.DMG1905903		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	1703333333	10090	11_10 B1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	11_10 B1	adult	Mouse_B1	mouse gut metagenome	mouse	p3	UBERON:feces	UBERON:feces	25354805556	10_11	Mouse_B	colonised		Mus musculus	high	SC	10	MDUPHL_DAMG	10	high	FALSE	13132
13132.DMG1906062		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	0	10090	19_10 B4	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	19_10 B4	adult	Mouse_B4	mouse gut metagenome	mouse	p11	UBERON:feces	UBERON:feces	0	10_19	Mouse_B	carrier		Mus musculus	undetectable	SC	18	MDUPHL_DAMG	18	undetectable	FALSE	13132
13132.DMG1905871		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Doxycycline	0	10090	9_10 C2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	9_10 C2	adult	Mouse_C2	mouse gut metagenome	mouse	p1	UBERON:feces	UBERON:feces	0	10_09	Mouse_C	carrier		Mus musculus	undetectable	OG	8	MDUPHL_DAMG	8	undetectable	FALSE	13132
13132.DMG1906057		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	1270000	10090	19_10 A2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	19_10 A2	adult	Mouse_A2	mouse gut metagenome	mouse	p11	UBERON:feces	UBERON:feces	2335000	10_19	Mouse_A	colonised		Mus musculus	intermediate	SC	18	MDUPHL_DAMG	18	intermediate	FALSE	13132
13132.DMG1906088		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Doxycycline	0	10090	20_10 C3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	20_10 C3	adult	Mouse_C3	mouse gut metagenome	mouse	p12	UBERON:feces	UBERON:feces	0	10_20	Mouse_C	carrier		Mus musculus	undetectable	OG	19	MDUPHL_DAMG	19	undetectable	FALSE	13132
13132.DMG1906075		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	19_10 F1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	19_10 F1	adult	Mouse_F1	mouse gut metagenome	mouse	p11	UBERON:feces	UBERON:feces	0	10_19	Mouse_F	control		Mus musculus	none	Not applicable	18	MDUPHL_DAMG	18	none	FALSE	13132
13132.DMG1906087		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Doxycycline	0	10090	20_10 C2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	20_10 C2	adult	Mouse_C2	mouse gut metagenome	mouse	p12	UBERON:feces	UBERON:feces	0	10_20	Mouse_C	carrier		Mus musculus	undetectable	OG	19	MDUPHL_DAMG	19	undetectable	FALSE	13132
13132.DMG1906073		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Vancomycin	12800	10090	19_10 E4	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	19_10 E4	adult	Mouse_E4	mouse gut metagenome	mouse	p11	UBERON:feces	UBERON:feces	15800	10_19	Mouse_E	colonised		Mus musculus	intermediate	OG	18	MDUPHL_DAMG	18	intermediate	FALSE	13132
13132.DMG1906042		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	0	10090	18_10 B4	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	18_10 B4	adult	Mouse_B4	mouse gut metagenome	mouse	p10	UBERON:feces	UBERON:feces	800	10_18	Mouse_B	colonised		Mus musculus	undetectable	SC	17	MDUPHL_DAMG	17	low	FALSE	13132
13132.DMG1906081		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	0	10090	20_10 B1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	20_10 B1	adult	Mouse_B1	mouse gut metagenome	mouse	p12	UBERON:feces	UBERON:feces	40	10_20	Mouse_B	carrier		Mus musculus	undetectable	SC	19	MDUPHL_DAMG	19	low	FALSE	13132
13132.DMG1906035		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	17_10 F3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	17_10 F3	adult	Mouse_F3	mouse gut metagenome	mouse	p9	UBERON:feces	UBERON:feces	0	10_17	Mouse_F	control		Mus musculus	none	Not applicable	16	MDUPHL_DAMG	16	none	FALSE	13132
13132.DMG1906011		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Vancomycin	793500000	10090	16_10 E2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	16_10 E2	adult	Mouse_E2	mouse gut metagenome	mouse	p8	UBERON:feces	UBERON:feces	332377777.8	10_16	Mouse_E	colonised		Mus musculus	intermediate	OG	15	MDUPHL_DAMG	15	intermediate	FALSE	13132
13132.DMG1905881		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	9_10 F3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	9_10 F3	adult	Mouse_F3	mouse gut metagenome	mouse	p1	UBERON:feces	UBERON:feces	0	10_09	Mouse_F	control		Mus musculus	none	Not applicable	8	MDUPHL_DAMG	8	none	FALSE	13132
13132.DMG1906005		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Doxycycline	0	10090	16_10 C2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	16_10 C2	adult	Mouse_C2	mouse gut metagenome	mouse	p8	UBERON:feces	UBERON:feces	0	10_16	Mouse_C	carrier		Mus musculus	undetectable	OG	15	MDUPHL_DAMG	15	undetectable	FALSE	13132
13132.DMG1905924		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	4700000	10090	12_10 B4	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	12_10 B4	adult	Mouse_B4	mouse gut metagenome	mouse	p4	UBERON:feces	UBERON:feces	9577777.778	10_12	Mouse_B	colonised		Mus musculus	intermediate	SC	11	MDUPHL_DAMG	11	intermediate	FALSE	13132
13132.DMG1905869		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	1.60E+11	10090	9_10 B3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	9_10 B3	adult	Mouse_B3	mouse gut metagenome	mouse	p1	UBERON:feces	UBERON:feces	55038444444	10_09	Mouse_B	colonised		Mus musculus	high	SC	8	MDUPHL_DAMG	8	high	FALSE	13132
13132.DMG1905999		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	200	10090	16_10 B1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	16_10 B1	adult	Mouse_B1	mouse gut metagenome	mouse	p8	UBERON:feces	UBERON:feces	9680	10_16	Mouse_B	colonised		Mus musculus	low	SC	15	MDUPHL_DAMG	15	intermediate	FALSE	13132
13132.DMG1906045		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Doxycycline	400	10090	18_10 C2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	18_10 C2	adult	Mouse_C2	mouse gut metagenome	mouse	p10	UBERON:feces	UBERON:feces	1800	10_18	Mouse_C	carrier		Mus musculus	low	OG	17	MDUPHL_DAMG	17	intermediate	FALSE	13132
13132.DMG1905997		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	143666666.7	10090	16_10 A2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	16_10 A2	adult	Mouse_A2	mouse gut metagenome	mouse	p8	UBERON:feces	UBERON:feces	799444444.4	10_16	Mouse_A	colonised		Mus musculus	intermediate	SC	15	MDUPHL_DAMG	15	intermediate	FALSE	13132
13132.DMG1905878		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Vancomycin	484333333.3	10090	9_10 E3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	9_10 E3	adult	Mouse_E3	mouse gut metagenome	mouse	p1	UBERON:feces	UBERON:feces	7224777778	10_09	Mouse_E	colonised		Mus musculus	intermediate	OG	8	MDUPHL_DAMG	8	high	FALSE	13132
13132.DMG1906052		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Vancomycin	325000	10090	18_10 E3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	18_10 E3	adult	Mouse_E3	mouse gut metagenome	mouse	p10	UBERON:feces	UBERON:feces	185000	10_18	Mouse_E	colonised		Mus musculus	intermediate	OG	17	MDUPHL_DAMG	17	intermediate	FALSE	13132
13132.DMG1906082		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	0	10090	20_10 B2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	20_10 B2	adult	Mouse_B2	mouse gut metagenome	mouse	p12	UBERON:feces	UBERON:feces	40	10_20	Mouse_B	carrier		Mus musculus	undetectable	SC	19	MDUPHL_DAMG	19	low	FALSE	13132
13132.DMG1906046		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Doxycycline	200	10090	18_10 C3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	18_10 C3	adult	Mouse_C3	mouse gut metagenome	mouse	p10	UBERON:feces	UBERON:feces	1800	10_18	Mouse_C	carrier		Mus musculus	low	OG	17	MDUPHL_DAMG	17	intermediate	FALSE	13132
13132.DMG1905889		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Doxycycline	220000	10090	10_10 C2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	10_10 C2	adult	Mouse_C2	mouse gut metagenome	mouse	p2	UBERON:feces	UBERON:feces	73333.33333	10_10	Mouse_C	carrier		Mus musculus	intermediate	OG	9	MDUPHL_DAMG	9	intermediate	FALSE	13132
13132.DMG1905998		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	1985000000	10090	16_10 A3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	16_10 A3	adult	Mouse_A3	mouse gut metagenome	mouse	p8	UBERON:feces	UBERON:feces	799444444.4	10_16	Mouse_A	colonised		Mus musculus	high	SC	15	MDUPHL_DAMG	15	intermediate	FALSE	13132
13132.DMG1906072		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Vancomycin	10400	10090	19_10 E3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	19_10 E3	adult	Mouse_E3	mouse gut metagenome	mouse	p11	UBERON:feces	UBERON:feces	15800	10_19	Mouse_E	colonised		Mus musculus	intermediate	OG	18	MDUPHL_DAMG	18	intermediate	FALSE	13132
13132.DMG1905900		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	7.00E+11	10090	11_10 A1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	11_10 A1	adult	Mouse_A1	mouse gut metagenome	mouse	p3	UBERON:feces	UBERON:feces	9.61E+11	10_11	Mouse_A	colonised		Mus musculus	high	SC	10	MDUPHL_DAMG	10	high	FALSE	13132
13132.DMG1906086		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Doxycycline	0	10090	20_10 C1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	20_10 C1	adult	Mouse_C1	mouse gut metagenome	mouse	p12	UBERON:feces	UBERON:feces	0	10_20	Mouse_C	carrier		Mus musculus	undetectable	OG	19	MDUPHL_DAMG	19	undetectable	FALSE	13132
13132.DMG1906033		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	17_10 F1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	17_10 F1	adult	Mouse_F1	mouse gut metagenome	mouse	p9	UBERON:feces	UBERON:feces	0	10_17	Mouse_F	control		Mus musculus	none	Not applicable	16	MDUPHL_DAMG	16	none	FALSE	13132
13132.DMG1906004		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Doxycycline	0	10090	16_10 C1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	16_10 C1	adult	Mouse_C1	mouse gut metagenome	mouse	p8	UBERON:feces	UBERON:feces	0	10_16	Mouse_C	carrier		Mus musculus	undetectable	OG	15	MDUPHL_DAMG	15	undetectable	FALSE	13132
13132.DMG1905863		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	8_10 F3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	8_10 F3	adult	Mouse_F3	mouse gut metagenome	mouse	p0	UBERON:feces	UBERON:feces	0	10_08	Mouse_F	control		Mus musculus	0	Not applicable	7	MDUPHL_DAMG	7	0	FALSE	13132
13132.DMG1905891		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	48900000000	10090	10_10 D1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	10_10 D1	adult	Mouse_D1	mouse gut metagenome	mouse	p2	UBERON:feces	UBERON:feces	26894444444	10_10	Mouse_D	colonised		Mus musculus	high	SC	9	MDUPHL_DAMG	9	high	FALSE	13132
13132.DMG1906064		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Doxycycline	0	10090	19_10 C1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	19_10 C1	adult	Mouse_C1	mouse gut metagenome	mouse	p11	UBERON:feces	UBERON:feces	0	10_19	Mouse_C	carrier		Mus musculus	undetectable	OG	18	MDUPHL_DAMG	18	undetectable	FALSE	13132
13132.DMG1906076		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	19_10 F2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	19_10 F2	adult	Mouse_F2	mouse gut metagenome	mouse	p11	UBERON:feces	UBERON:feces	0	10_19	Mouse_F	control		Mus musculus	none	Not applicable	18	MDUPHL_DAMG	18	none	FALSE	13132
13132.DMG1906053		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	18_10 F1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	18_10 F1	adult	Mouse_F1	mouse gut metagenome	mouse	p10	UBERON:feces	UBERON:feces	0	10_18	Mouse_F	control		Mus musculus	none	Not applicable	17	MDUPHL_DAMG	17	none	FALSE	13132
13132.DMG1906043		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	2000	10090	18_10 B5	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	18_10 B5	adult	Mouse_B5	mouse gut metagenome	mouse	p10	UBERON:feces	UBERON:feces	800	10_18	Mouse_B	colonised		Mus musculus	intermediate	SC	17	MDUPHL_DAMG	17	low	FALSE	13132
13132.DMG1905880		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	9_10 F2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	9_10 F2	adult	Mouse_F2	mouse gut metagenome	mouse	p1	UBERON:feces	UBERON:feces	0	10_09	Mouse_F	control		Mus musculus	none	Not applicable	8	MDUPHL_DAMG	8	none	FALSE	13132
13132.DMG1906040		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	1500	10090	18_10 B2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	18_10 B2	adult	Mouse_B2	mouse gut metagenome	mouse	p10	UBERON:feces	UBERON:feces	800	10_18	Mouse_B	colonised		Mus musculus	intermediate	SC	17	MDUPHL_DAMG	17	low	FALSE	13132
13132.DMG1906058		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	5300000	10090	19_10 A3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	19_10 A3	adult	Mouse_A3	mouse gut metagenome	mouse	p11	UBERON:feces	UBERON:feces	2335000	10_19	Mouse_A	colonised		Mus musculus	intermediate	SC	18	MDUPHL_DAMG	18	intermediate	FALSE	13132
13132.DMG1905866		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	13666666667	10090	9_10 A3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	9_10 A3	adult	Mouse_A3	mouse gut metagenome	mouse	p1	UBERON:feces	UBERON:feces	34380555556	10_09	Mouse_A	colonised		Mus musculus	high	SC	8	MDUPHL_DAMG	8	high	FALSE	13132
13132.DMG1906050		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Vancomycin	30000	10090	18_10 E1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	18_10 E1	adult	Mouse_E1	mouse gut metagenome	mouse	p10	UBERON:feces	UBERON:feces	185000	10_18	Mouse_E	colonised		Mus musculus	intermediate	OG	17	MDUPHL_DAMG	17	intermediate	FALSE	13132
13132.DMG1906070		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Vancomycin	23600	10090	19_10 E1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	19_10 E1	adult	Mouse_E1	mouse gut metagenome	mouse	p11	UBERON:feces	UBERON:feces	15800	10_19	Mouse_E	colonised		Mus musculus	intermediate	OG	18	MDUPHL_DAMG	18	intermediate	FALSE	13132
13132.DMG1906038		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	1300000	10090	18_10 A3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	18_10 A3	adult	Mouse_A3	mouse gut metagenome	mouse	p10	UBERON:feces	UBERON:feces	6255555.556	10_18	Mouse_A	colonised		Mus musculus	intermediate	SC	17	MDUPHL_DAMG	17	intermediate	FALSE	13132
13132.DMG1906039		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	300	10090	18_10 B1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	18_10 B1	adult	Mouse_B1	mouse gut metagenome	mouse	p10	UBERON:feces	UBERON:feces	800	10_18	Mouse_B	colonised		Mus musculus	low	SC	17	MDUPHL_DAMG	17	low	FALSE	13132
13132.DMG1906084		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	0	10090	20_10 B4	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	20_10 B4	adult	Mouse_B4	mouse gut metagenome	mouse	p12	UBERON:feces	UBERON:feces	40	10_20	Mouse_B	carrier		Mus musculus	undetectable	SC	19	MDUPHL_DAMG	19	low	FALSE	13132
