sample_id	sex	title	empo_1	empo_2	empo_3	host_age	latitude	taxon_id	age_units	elevation	env_biome	longitude	antibiotic	cfu_counts	host_taxid	description	env_feature	env_package	sample_type	env_material	geo_loc_name	dna_extracted	host_body_site	anonymized_name	host_life_stage	host_subject_id	scientific_name	host_common_name	day_of_experiment	host_body_habitat	host_body_product	average_cfu_counts	date_of_experiment	host_subject_id_02	phase_of_experiment	collection_timestamp	host_scientific_name	level_of_colonisation	route_abx_administration	timeline_sample_pcoa_time	physical_specimen_location	day_of_experiment_numerical	group_level_of_colonisation	physical_specimen_remaining	qiita_study_id
13132.DMG1906274		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	5400	10090	29_10 A4	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	29_10 A4	adult	Mouse_A4	mouse gut metagenome	mouse	p21	UBERON:feces	UBERON:feces	11760	10_29	Mouse_A	colonised	11/7/19	Mus musculus	intermediate	SC	28	MDUPHL_DAMG	28	intermediate	FALSE	13132
13132.DMG1906288		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	0	10090	30_10 A1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	30_10 A1	adult	Mouse_A1	mouse gut metagenome	mouse	p22	UBERON:feces	UBERON:feces	920	10_30	Mouse_A	colonised	11/7/19	Mus musculus	undetectable	SC	29	MDUPHL_DAMG	29	low	FALSE	13132
13132.DMG1906343		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	100	10090	2_11 A5	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	2_11 A5	adult	Mouse_A5	mouse gut metagenome	mouse	p25	UBERON:feces	UBERON:feces	80	11_02	Mouse_A	carrier	11/7/19	Mus musculus	low	SC	32	MDUPHL_DAMG	32	low	FALSE	13132
13132.DMG1906298		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	466666.6667	10090	30_10 D3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	30_10 D3	adult	Mouse_D3	mouse gut metagenome	mouse	p22	UBERON:feces	UBERON:feces	347444.4444	10_30	Mouse_D	colonised	11/7/19	Mus musculus	intermediate	SC	29	MDUPHL_DAMG	29	intermediate	FALSE	13132
13132.DMG1906368		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	3_11 F3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	3_11 F3	adult	Mouse_F3	mouse gut metagenome	mouse	p26	UBERON:feces	UBERON:feces	0	11_03	Mouse_F	control	11/7/19	Mus musculus	none	Not applicable	33	MDUPHL_DAMG	33	none	FALSE	13132
13132.DMG1906244		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	0	10090	27_10 B3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	27_10 B3	adult	Mouse_B3	mouse gut metagenome	mouse	p19	UBERON:feces	UBERON:feces	0	10_27	Mouse_B	carrier	11/7/19	Mus musculus	undetectable	SC	26	MDUPHL_DAMG	26	undetectable	FALSE	13132
13132.DMG1906251		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	27_10 F1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	27_10 F1	adult	Mouse_F1	mouse gut metagenome	mouse	p19	UBERON:feces	UBERON:feces	0	10_27	Mouse_F	control	11/7/19	Mus musculus	none	Not applicable	26	MDUPHL_DAMG	26	none	FALSE	13132
13132.DMG1906347		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	37500	10090	2_11 D4	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	2_11 D4	adult	Mouse_D4	mouse gut metagenome	mouse	p25	UBERON:feces	UBERON:feces	173940	11_02	Mouse_D	colonised	11/7/19	Mus musculus	intermediate	SC	32	MDUPHL_DAMG	32	intermediate	FALSE	13132
13132.DMG1906376		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	600	10090	4_11 D5	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	4_11 D5	adult	Mouse_D5	mouse gut metagenome	mouse	p27	UBERON:feces	UBERON:feces	1680	11_04	Mouse_D	colonised	11/7/19	Mus musculus	low	SC	34	MDUPHL_DAMG	34	intermediate	FALSE	13132
13132.DMG1906365		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Vancomycin	0	10090	3_11 E3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	3_11 E3	adult	Mouse_E3	mouse gut metagenome	mouse	p26	UBERON:feces	UBERON:feces	0	11_03	Mouse_E	carrier	11/7/19	Mus musculus	undetectable	OG	33	MDUPHL_DAMG	33	undetectable	FALSE	13132
13132.DMG1906323		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	100	10090	1_11 A2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	1_11 A2	adult	Mouse_A2	mouse gut metagenome	mouse	p24	UBERON:feces	UBERON:feces	40	11_01	Mouse_A	carrier	11/7/19	Mus musculus	low	SC	31	MDUPHL_DAMG	31	low	FALSE	13132
13132.DMG1906371		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	0	10090	4_11 A3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	4_11 A3	adult	Mouse_A3	mouse gut metagenome	mouse	p27	UBERON:feces	UBERON:feces	33.33333333	11_04	Mouse_A	carrier	11/7/19	Mus musculus	undetectable	SC	34	MDUPHL_DAMG	34	low	FALSE	13132
13132.DMG1906352		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	2_11 F1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	2_11 F1	adult	Mouse_F1	mouse gut metagenome	mouse	p25	UBERON:feces	UBERON:feces	0	11_02	Mouse_F	control	11/7/19	Mus musculus	none	Not applicable	32	MDUPHL_DAMG	32	none	FALSE	13132
13132.DMG1906280		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	6950000	10090	29_10 D2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	29_10 D2	adult	Mouse_D2	mouse gut metagenome	mouse	p21	UBERON:feces	UBERON:feces	5300000	10_29	Mouse_D	colonised	11/7/19	Mus musculus	intermediate	SC	28	MDUPHL_DAMG	28	intermediate	FALSE	13132
13132.DMG1906264		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	3300000	10090	28_10 D3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	28_10 D3	adult	Mouse_D3	mouse gut metagenome	mouse	p20	UBERON:feces	UBERON:feces	4916666.667	10_28	Mouse_D	colonised	11/7/19	Mus musculus	intermediate	SC	27	MDUPHL_DAMG	27	intermediate	FALSE	13132
13132.DMG1906245		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	17966666.67	10090	27_10 D1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	27_10 D1	adult	Mouse_D1	mouse gut metagenome	mouse	p19	UBERON:feces	UBERON:feces	17611111.11	10_27	Mouse_D	colonised	11/7/19	Mus musculus	intermediate	SC	26	MDUPHL_DAMG	26	intermediate	FALSE	13132
13132.DMG1906231		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Vancomycin	0	10090	26_10 E1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	26_10 E1	adult	Mouse_E1	mouse gut metagenome	mouse	p18	UBERON:feces	UBERON:feces	0	10_26	Mouse_E	carrier	11/7/19	Mus musculus	undetectable	OG	25	MDUPHL_DAMG	25	undetectable	FALSE	13132
13132.DMG1906373		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	2400	10090	4_11 D2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	4_11 D2	adult	Mouse_D2	mouse gut metagenome	mouse	p27	UBERON:feces	UBERON:feces	1680	11_04	Mouse_D	colonised	11/7/19	Mus musculus	intermediate	SC	34	MDUPHL_DAMG	34	intermediate	FALSE	13132
13132.DMG1906273		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	40000	10090	29_10 A3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	29_10 A3	adult	Mouse_A3	mouse gut metagenome	mouse	p21	UBERON:feces	UBERON:feces	11760	10_29	Mouse_A	colonised	11/7/19	Mus musculus	intermediate	SC	28	MDUPHL_DAMG	28	intermediate	FALSE	13132
13132.DMG1906253		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	27_10 F3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	27_10 F3	adult	Mouse_F3	mouse gut metagenome	mouse	p19	UBERON:feces	UBERON:feces	0	10_27	Mouse_F	control	11/7/19	Mus musculus	none	Not applicable	26	MDUPHL_DAMG	26	none	FALSE	13132
13132.DMG1906281		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	4400000	10090	29_10 D3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	29_10 D3	adult	Mouse_D3	mouse gut metagenome	mouse	p21	UBERON:feces	UBERON:feces	5300000	10_29	Mouse_D	colonised	11/7/19	Mus musculus	intermediate	SC	28	MDUPHL_DAMG	28	intermediate	FALSE	13132
13132.DMG1906353		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	2_11 F2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	2_11 F2	adult	Mouse_F2	mouse gut metagenome	mouse	p25	UBERON:feces	UBERON:feces	0	11_02	Mouse_F	control	11/7/19	Mus musculus	none	Not applicable	32	MDUPHL_DAMG	32	none	FALSE	13132
13132.DMG1906389		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	5_11 F2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	5_11 F2	adult	Mouse_F2	mouse gut metagenome	mouse	p28	UBERON:feces	UBERON:feces	0	11_05	Mouse_F	control	11/7/19	Mus musculus	none	Not applicable	35	MDUPHL_DAMG	35	none	FALSE	13132
13132.DMG1906316		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Vancomycin	0	10090	31_10 E1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	31_10 E1	adult	Mouse_E1	mouse gut metagenome	mouse	p23	UBERON:feces	UBERON:feces	0	10_31	Mouse_E	carrier	11/7/19	Mus musculus	undetectable	OG	30	MDUPHL_DAMG	30	undetectable	FALSE	13132
13132.DMG1906272		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	7600	10090	29_10 A2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	29_10 A2	adult	Mouse_A2	mouse gut metagenome	mouse	p21	UBERON:feces	UBERON:feces	11760	10_29	Mouse_A	colonised	11/7/19	Mus musculus	intermediate	SC	28	MDUPHL_DAMG	28	intermediate	FALSE	13132
13132.DMG1906268		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	28_10 F1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	28_10 F1	adult	Mouse_F1	mouse gut metagenome	mouse	p20	UBERON:feces	UBERON:feces	0	10_28	Mouse_F	control	11/7/19	Mus musculus	none	Not applicable	27	MDUPHL_DAMG	27	none	FALSE	13132
13132.DMG1906232		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Vancomycin	0	10090	26_10 E2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	26_10 E2	adult	Mouse_E2	mouse gut metagenome	mouse	p18	UBERON:feces	UBERON:feces	0	10_26	Mouse_E	carrier	11/7/19	Mus musculus	undetectable	OG	25	MDUPHL_DAMG	25	undetectable	FALSE	13132
13132.DMG1906329		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	100	10090	1_11 B3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	1_11 B3	adult	Mouse_B3	mouse gut metagenome	mouse	p24	UBERON:feces	UBERON:feces	33.33333333	11_01	Mouse_B	carrier	11/7/19	Mus musculus	low	SC	31	MDUPHL_DAMG	31	low	FALSE	13132
13132.DMG1906387		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	400	10090	5_11 D5	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	5_11 D5	adult	Mouse_D5	mouse gut metagenome	mouse	p28	UBERON:feces	UBERON:feces	1960	11_05	Mouse_D	colonised	11/7/19	Mus musculus	low	SC	35	MDUPHL_DAMG	35	intermediate	FALSE	13132
13132.DMG1906310		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	0	10090	31_10 B1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	31_10 B1	adult	Mouse_B1	mouse gut metagenome	mouse	p23	UBERON:feces	UBERON:feces	0	10_31	Mouse_B	carrier	11/7/19	Mus musculus	undetectable	SC	30	MDUPHL_DAMG	30	undetectable	FALSE	13132
13132.DMG1906275		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	5800	10090	29_10 A5	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	29_10 A5	adult	Mouse_A5	mouse gut metagenome	mouse	p21	UBERON:feces	UBERON:feces	11760	10_29	Mouse_A	colonised	11/7/19	Mus musculus	intermediate	SC	28	MDUPHL_DAMG	28	intermediate	FALSE	13132
13132.DMG1906375		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	1400	10090	4_11 D4	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	4_11 D4	adult	Mouse_D4	mouse gut metagenome	mouse	p27	UBERON:feces	UBERON:feces	1680	11_04	Mouse_D	colonised	11/7/19	Mus musculus	intermediate	SC	34	MDUPHL_DAMG	34	intermediate	FALSE	13132
13132.DMG1906313		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	3700000	10090	31_10 D1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	31_10 D1	adult	Mouse_D1	mouse gut metagenome	mouse	p23	UBERON:feces	UBERON:feces	1384333.333	10_31	Mouse_D	colonised	11/7/19	Mus musculus	intermediate	SC	30	MDUPHL_DAMG	30	intermediate	FALSE	13132
13132.DMG1906240		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	24400	10090	27_10 A4	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	27_10 A4	adult	Mouse_A4	mouse gut metagenome	mouse	p19	UBERON:feces	UBERON:feces	33320	10_27	Mouse_A	colonised	11/7/19	Mus musculus	intermediate	SC	26	MDUPHL_DAMG	26	intermediate	FALSE	13132
13132.DMG1906303		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	30_10 F2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	30_10 F2	adult	Mouse_F2	mouse gut metagenome	mouse	p22	UBERON:feces	UBERON:feces	0	10_30	Mouse_F	control	11/7/19	Mus musculus	none	Not applicable	29	MDUPHL_DAMG	29	none	FALSE	13132
13132.DMG1906364		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Vancomycin	0	10090	3_11 E2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	3_11 E2	adult	Mouse_E2	mouse gut metagenome	mouse	p26	UBERON:feces	UBERON:feces	0	11_03	Mouse_E	carrier	11/7/19	Mus musculus	undetectable	OG	33	MDUPHL_DAMG	33	undetectable	FALSE	13132
13132.DMG1906384		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	2500	10090	5_11 D2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	5_11 D2	adult	Mouse_D2	mouse gut metagenome	mouse	p28	UBERON:feces	UBERON:feces	1960	11_05	Mouse_D	colonised	11/7/19	Mus musculus	intermediate	SC	35	MDUPHL_DAMG	35	intermediate	FALSE	13132
13132.DMG1906236		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	26_10 F3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	26_10 F3	adult	Mouse_F3	mouse gut metagenome	mouse	p18	UBERON:feces	UBERON:feces	0	10_26	Mouse_F	control	11/7/19	Mus musculus	none	Not applicable	25	MDUPHL_DAMG	25	none	FALSE	13132
13132.DMG1906358		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	23200	10090	3_11 D1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	3_11 D1	adult	Mouse_D1	mouse gut metagenome	mouse	p26	UBERON:feces	UBERON:feces	13320	11_03	Mouse_D	colonised	11/7/19	Mus musculus	intermediate	SC	33	MDUPHL_DAMG	33	intermediate	FALSE	13132
13132.DMG1906269		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	28_10 F2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	28_10 F2	adult	Mouse_F2	mouse gut metagenome	mouse	p20	UBERON:feces	UBERON:feces	0	10_28	Mouse_F	control	11/7/19	Mus musculus	none	Not applicable	27	MDUPHL_DAMG	27	none	FALSE	13132
13132.DMG1906388		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	5_11 F1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	5_11 F1	adult	Mouse_F1	mouse gut metagenome	mouse	p28	UBERON:feces	UBERON:feces	0	11_05	Mouse_F	control	11/7/19	Mus musculus	none	Not applicable	35	MDUPHL_DAMG	35	none	FALSE	13132
13132.DMG1906282		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Vancomycin	200	10090	29_10 E1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	29_10 E1	adult	Mouse_E1	mouse gut metagenome	mouse	p21	UBERON:feces	UBERON:feces	200	10_29	Mouse_E	carrier	11/7/19	Mus musculus	low	OG	28	MDUPHL_DAMG	28	low	FALSE	13132
13132.DMG1906302		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	30_10 F1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	30_10 F1	adult	Mouse_F1	mouse gut metagenome	mouse	p22	UBERON:feces	UBERON:feces	0	10_30	Mouse_F	control	11/7/19	Mus musculus	none	Not applicable	29	MDUPHL_DAMG	29	none	FALSE	13132
13132.DMG1906327		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	0	10090	1_11 B1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	1_11 B1	adult	Mouse_B1	mouse gut metagenome	mouse	p24	UBERON:feces	UBERON:feces	33.33333333	11_01	Mouse_B	carrier	11/7/19	Mus musculus	undetectable	SC	31	MDUPHL_DAMG	31	low	FALSE	13132
13132.DMG1906278		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	0	10090	29_10 B3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	29_10 B3	adult	Mouse_B3	mouse gut metagenome	mouse	p21	UBERON:feces	UBERON:feces	33.33333333	10_29	Mouse_B	carrier	11/7/19	Mus musculus	undetectable	SC	28	MDUPHL_DAMG	28	low	FALSE	13132
13132.DMG1906366		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	3_11 F1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	3_11 F1	adult	Mouse_F1	mouse gut metagenome	mouse	p26	UBERON:feces	UBERON:feces	0	11_03	Mouse_F	control	11/7/19	Mus musculus	none	Not applicable	33	MDUPHL_DAMG	33	none	FALSE	13132
13132.DMG1906354		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	2_11 F3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	2_11 F3	adult	Mouse_F3	mouse gut metagenome	mouse	p25	UBERON:feces	UBERON:feces	0	11_02	Mouse_F	control	11/7/19	Mus musculus	none	Not applicable	32	MDUPHL_DAMG	32	none	FALSE	13132
13132.DMG1906359		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	26000	10090	3_11 D2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	3_11 D2	adult	Mouse_D2	mouse gut metagenome	mouse	p26	UBERON:feces	UBERON:feces	13320	11_03	Mouse_D	colonised	11/7/19	Mus musculus	intermediate	SC	33	MDUPHL_DAMG	33	intermediate	FALSE	13132
13132.DMG1906234		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	26_10 F1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	26_10 F1	adult	Mouse_F1	mouse gut metagenome	mouse	p18	UBERON:feces	UBERON:feces	0	10_26	Mouse_F	control	11/7/19	Mus musculus	none	Not applicable	25	MDUPHL_DAMG	25	none	FALSE	13132
13132.DMG1906319		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	31_10 F1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	31_10 F1	adult	Mouse_F1	mouse gut metagenome	mouse	p23	UBERON:feces	UBERON:feces	0	10_31	Mouse_F	control	11/7/19	Mus musculus	none	Not applicable	30	MDUPHL_DAMG	30	none	FALSE	13132
